TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Kategori_Transaksi,Kategori_Umur,bin_Kategori_Transaksi,bin_Kategori_Umur,Target
78.32999999999998,1378,Credit,Memphis,Online,56.0,Engineer,189.0,1.0,7255.33,115,kecil,lansia,0,1,2
40.65999999999997,2473,Debit,Louisville,Branch,59.0,Retired,156.0,1.0,1153.8400000000001,304,kecil,lansia,0,1,0
97.22,344,Credit,Atlanta,Branch,77.0,Retired,55.0,1.0,6647.73,293,kecil,lansia,0,1,1
34.06999999999999,2082,Debit,Philadelphia,Branch,22.0,Student,81.0,1.0,8709.77,58,kecil,muda,0,2,0
492.06,1965,Debit,Fresno,Online,23.0,Student,74.0,1.0,857.8999999999996,213,tinggi,muda,2,2,0
842.01,1696,Credit,Virginia Beach,Online,53.0,Doctor,185.0,1.0,509.4499999999998,130,tinggi,lansia,2,1,2
73.55000000000001,50,Debit,Atlanta,ATM,51.0,Engineer,158.0,1.0,2812.06,297,kecil,lansia,0,1,1
760.53,1642,Debit,Phoenix,Online,57.0,Engineer,118.0,1.0,6179.91,192,tinggi,lansia,2,1,2
371.69,2414,Debit,San Francisco,Branch,67.0,Retired,143.0,1.0,3484.32,216,tinggi,lansia,2,1,0
218.96,1605,Debit,Seattle,ATM,18.0,Student,13.0,1.0,754.21,252,sedang,muda,1,2,2
227.39,2429,Debit,Atlanta,Online,18.0,Student,65.0,1.0,751.0900000000001,312,sedang,muda,1,2,0
237.99,831,Credit,Kansas City,Branch,39.0,Doctor,86.0,1.0,8510.09,312,sedang,dewasa,1,0,3
186.6,1219,Debit,,Online,58.0,Doctor,13.0,1.0,1508.7200000000003,1,sedang,lansia,1,1,3
341.15,288,Debit,San Jose,Online,18.0,Student,148.0,1.0,511.3699999999999,226,tinggi,muda,2,2,1
434.58,1656,Debit,Memphis,ATM,59.0,Doctor,215.0,1.0,12648.32,112,tinggi,lansia,2,1,2
312.88,963,Credit,Portland,Branch,54.0,Engineer,44.0,1.0,233.21000000000004,60,sedang,lansia,1,1,3
75.15,1738,Debit,Boston,ATM,23.0,Student,154.0,1.0,1092.9199999999996,276,kecil,muda,0,2,2
23.30000000000001,1500,Debit,Los Angeles,ATM,59.0,Engineer,161.0,1.0,6711.15,103,kecil,lansia,0,1,2
47.379999999999995,253,Credit,Seattle,Online,25.0,Student,61.00000000000001,1.0,459.3699999999999,42,kecil,muda,0,2,1
512.81,1309,Debit,Sacramento,Branch,79.0,Retired,30.0,1.0,6994.34,334,tinggi,lansia,2,1,2
488.15,1376,Debit,Louisville,Branch,43.0,Engineer,168.0,1.0,7071.09,289,tinggi,dewasa,2,0,2
12.819999999999993,647,Debit,Fort Worth,ATM,44.0,Engineer,156.0,1.0,9045.19,122,kecil,dewasa,0,0,3
66.89999999999998,709,Credit,Charlotte,Online,79.0,Retired,129.0,1.0,5238.71,255,kecil,lansia,0,1,3
535.91,1237,Debit,Las Vegas,Online,43.0,Engineer,22.0,1.0,9642.12,265,tinggi,dewasa,2,0,3
270.72,1213,Credit,Washington,Online,26.0,Engineer,53.0,1.0,6263.96,281,sedang,dewasa,1,0,3
97.98000000000002,223,Debit,Denver,Branch,72.0,Retired,18.0,1.0,7460.33,140,kecil,lansia,0,1,1
196.08,1567,Debit,San Francisco,Online,61.0,Retired,98.0,1.0,4233.82,8,sedang,lansia,1,1,2
251.18,995,Debit,San Jose,ATM,42.0,Engineer,246.0,1.0,8303.9,92,sedang,dewasa,1,0,3
44.52000000000001,598,Debit,El Paso,Online,28.0,Student,205.0,1.0,314.27999999999975,245,kecil,dewasa,0,0,1
178.87,941,Debit,Baltimore,Online,35.0,Doctor,180.0,1.0,5241.23,233,sedang,dewasa,1,0,3
905.2875,2398,Credit,Kansas City,ATM,54.0,Engineer,174.0,1.0,323.6899999999996,320,tinggi,lansia,2,1,0
386.68,2045,Debit,New York,Branch,46.0,Doctor,128.0,1.0,6863.06,5,tinggi,lansia,2,1,0
167.14,754,Debit,Denver,Online,76.0,Retired,20.0,1.0,3877.73,3,sedang,lansia,1,1,3
345.22,1648,Debit,Fresno,Branch,69.0,Retired,253.0,1.0,4046.58,73,tinggi,lansia,2,1,2
74.85,2435,Debit,Raleigh,ATM,72.0,Retired,117.0,1.0,2409.73,325,kecil,lansia,0,1,0
671.73,1918,Debit,Washington,Branch,58.0,Engineer,54.0,1.0,5211.88,340,tinggi,lansia,2,1,0
255.04,2200,Debit,Seattle,ATM,45.0,Engineer,152.0,1.0,6217.86,314,sedang,dewasa,1,0,0
45.77000000000001,261,Debit,Philadelphia,Online,25.0,Student,109.0,1.0,5978.12,98,kecil,muda,0,2,1
329.69,60,Credit,San Antonio,Online,26.0,Student,66.0,1.0,1671.6599999999999,206,sedang,dewasa,1,0,1
362.04,1249,Credit,Philadelphia,Branch,58.0,Doctor,198.0,1.0,8421.88,144,tinggi,lansia,2,1,2
11.920000000000016,1879,Debit,San Diego,,53.0,Doctor,52.0,1.0,14611.9,298,kecil,lansia,0,1,2
47.420000000000016,2394,Debit,San Diego,ATM,64.0,Doctor,27.999999999999986,1.0,8253.52,153,kecil,lansia,0,1,0
35.99000000000001,130,Debit,Miami,Branch,63.0,Retired,129.0,1.0,4489.79,174,kecil,lansia,0,1,1
151.19,815,Credit,New York,Branch,37.0,Doctor,96.0,1.0,11903.82,292,sedang,dewasa,1,0,3
242.62,1251,Credit,San Francisco,Online,22.0,Student,234.0,1.0,483.02000000000044,46,sedang,muda,1,2,2
48.72,1828,Debit,Virginia Beach,Branch,21.0,Student,17.0,1.0,816.0799999999999,64,kecil,muda,0,2,2
43.46000000000001,1323,Debit,Boston,ATM,25.0,Student,80.0,1.0,578.0599999999995,261,kecil,muda,0,2,2
905.2875,1325,Debit,Omaha,Online,25.0,Student,126.0,1.0,477.3000000000002,358,tinggi,muda,2,2,2
443.79,1882,Debit,Las Vegas,ATM,53.0,Retired,87.0,1.0,3133.85,292,tinggi,lansia,2,1,0
365.14,2280,Debit,Dallas,Online,68.0,Retired,57.0,1.0,5894.09,62,tinggi,lansia,2,1,0
757.41,817,Debit,Los Angeles,ATM,22.0,Student,37.0,1.0,9532.42,160,tinggi,muda,2,2,3
20.54000000000002,1541,Debit,Fort Worth,Branch,51.0,Engineer,72.0,1.0,5327.03,65,kecil,lansia,0,1,2
475.36,1829,Debit,Phoenix,ATM,34.0,Engineer,105.0,1.0,2000.6,36,tinggi,dewasa,2,0,2
34.74000000000001,1163,Debit,San Francisco,ATM,56.0,Retired,24.0,1.0,6827.57,279,kecil,lansia,0,1,3
689.54,456,Debit,Oklahoma City,Branch,27.0,Student,93.0,1.0,1633.7600000000002,150,tinggi,dewasa,2,0,1
211.18,1914,Debit,Washington,ATM,73.0,Retired,90.0,1.0,4069.17,326,sedang,lansia,1,1,0
211.36,2186,Credit,Fort Worth,Branch,51.0,Engineer,286.0,1.0,7943.47,286,sedang,lansia,1,1,0
744.41,1383,Credit,Houston,Online,39.0,Engineer,107.0,1.0,8842.47,303,tinggi,dewasa,2,0,2
61.43000000000001,1192,Debit,Phoenix,Online,24.0,Student,170.0,1.0,1882.77,115,kecil,muda,0,2,3
167.44,1778,Debit,Mesa,Branch,37.0,Doctor,82.0,1.0,12526.71,265,sedang,dewasa,1,0,2
361.46,659,Debit,Nashville,Online,21.0,Student,83.0,1.0,4737.84,258,tinggi,muda,2,2,3
378.85,1106,Debit,Virginia Beach,Branch,78.0,Retired,126.0,1.0,2300.53,164,tinggi,lansia,2,1,3
241.11,1105,Debit,Columbus,Branch,30.0,Doctor,55.0,1.0,12385.05,265,sedang,dewasa,1,0,3
131.93,1689,Credit,Fort Worth,Branch,31.0,Engineer,13.0,1.0,4547.06,27,sedang,dewasa,1,0,2
20.279999999999973,1313,Debit,Oklahoma City,Online,36.0,Engineer,213.0,1.0,2047.83,219,kecil,dewasa,0,0,2
415.88,771,Debit,San Diego,Branch,70.0,Doctor,170.0,1.0,10008.33,98,tinggi,lansia,2,1,3
905.2875,1812,Debit,Denver,Online,27.0,Student,153.0,1.0,243.92000000000007,257,tinggi,dewasa,2,0,2
100.66,2485,Debit,Dallas,Branch,50.0,Doctor,144.0,1.0,14473.33,330,kecil,lansia,0,1,0
485.54,2330,Debit,Louisville,Online,19.0,Student,148.0,1.0,1533.3199999999997,285,tinggi,muda,2,2,0
321.15,268,Debit,Los Angeles,Branch,46.0,Doctor,179.0,1.0,7005.05,10,sedang,lansia,1,1,1
711.3,1176,Debit,San Jose,Branch,21.0,Student,51.0,1.0,955.3999999999996,189,tinggi,muda,2,2,3
12.230000000000018,1897,Debit,Houston,ATM,42.0,Engineer,139.0,1.0,7844.88,66,kecil,dewasa,0,0,0
350.94,2034,Debit,Colorado Springs,ATM,20.0,Student,64.0,1.0,221.5600000000004,252,tinggi,muda,2,2,0
301.85,720,Debit,Columbus,Online,54.0,Engineer,25.0,1.0,6586.19,222,sedang,lansia,1,1,3
29.339999999999975,480,Debit,Louisville,Online,65.0,Retired,30.0,1.0,3944.82,318,kecil,lansia,0,1,1
231.71,747,Debit,Raleigh,Branch,27.0,Student,148.0,1.0,1127.9799999999996,39,sedang,dewasa,1,0,3
179.43,1478,Debit,Oklahoma City,ATM,58.0,Retired,244.0,1.0,2626.63,217,sedang,lansia,1,1,2
36.70999999999998,188,Debit,Jacksonville,Branch,48.0,Doctor,55.0,1.0,6459.38,320,kecil,lansia,0,1,1
138.12,683,Credit,Los Angeles,Branch,53.0,Doctor,281.0,1.0,1649.69,299,sedang,lansia,1,1,3
233.24,711,Debit,Louisville,ATM,33.0,Engineer,72.0,1.0,6939.23,76,sedang,dewasa,1,0,3
609.14,2198,Debit,Tucson,ATM,39.0,Engineer,177.0,1.0,9033.87,309,tinggi,dewasa,2,0,0
436.64,2442,Debit,Los Angeles,Branch,31.0,Doctor,111.0,1.0,14365.18,120,tinggi,dewasa,2,0,0
870.43,991,Debit,Los Angeles,Branch,29.0,Doctor,55.0,1.0,10115.18,89,tinggi,dewasa,2,0,3
354.4,2083,Debit,Chicago,ATM,74.0,Retired,128.0,1.0,7358.65,217,tinggi,lansia,2,1,0
22.629999999999995,342,Debit,Kansas City,Online,53.0,Engineer,112.0,1.0,4438.03,272,kecil,lansia,0,1,1
182.19,1115,Debit,Mesa,Branch,26.0,Student,53.0,1.0,1176.0999999999995,4,sedang,dewasa,1,0,3
126.81,2032,Debit,Philadelphia,Branch,26.0,Engineer,290.0,1.0,5427.98,358,sedang,dewasa,1,0,0
288.17,1671,Debit,Virginia Beach,Online,37.0,Engineer,50.0,1.0,3653.11,233,sedang,dewasa,1,0,2
118.76999999999998,1835,Debit,Atlanta,Branch,55.0,Engineer,123.0,1.0,2104.82,246,kecil,lansia,0,1,2
651.82,700,Debit,Indianapolis,ATM,21.0,Student,166.0,1.0,1802.77,39,tinggi,muda,2,2,3
66.65,1950,Debit,Detroit,ATM,37.0,Engineer,33.0,1.0,3559.96,276,kecil,dewasa,0,0,0
98.53,97,Debit,Denver,Branch,69.0,Retired,166.0,1.0,3564.8,295,kecil,lansia,0,1,1
138.95000000000002,1001,Debit,Washington,Online,71.0,Retired,30.0,1.0,6752.92,134,sedang,lansia,1,1,3
33.889999999999986,2108,Debit,Nashville,Branch,26.0,Student,177.0,1.0,1444.75,312,kecil,dewasa,0,0,0
23.70999999999998,1723,Debit,Atlanta,Branch,58.0,Doctor,164.0,1.0,10788.89,173,kecil,lansia,0,1,2
905.2875,424,Debit,San Antonio,Online,55.0,Engineer,238.0,1.0,2235.7,335,tinggi,lansia,2,1,1
26.060000000000002,2410,Debit,San Diego,ATM,65.0,Doctor,283.0,1.0,12893.63,336,kecil,lansia,0,1,0
17.069999999999993,788,Debit,Los Angeles,Branch,27.0,Engineer,44.0,1.0,2798.15,301,kecil,dewasa,0,0,3
703.89,1772,Debit,San Antonio,Online,46.0,Engineer,62.0,1.0,3583.67,21,tinggi,lansia,2,1,2
905.2875,1582,Debit,Houston,ATM,47.0,Engineer,155.0,1.0,2120.8,184,tinggi,lansia,2,1,2
26.55000000000001,1757,Debit,Houston,ATM,77.0,Retired,228.0,1.0,3085.38,60,kecil,lansia,0,1,2
147.4,1053,Debit,San Jose,Branch,42.0,Engineer,259.0,1.0,6797.71,55,sedang,dewasa,1,0,3
202.11,606,Debit,Memphis,ATM,27.0,Student,18.0,1.0,746.4700000000003,218,sedang,dewasa,1,0,1
308.42,796,Debit,Nashville,Branch,75.0,Retired,39.0,1.0,5427.81,11,sedang,lansia,1,1,3
11.180000000000007,397,Debit,Miami,ATM,53.0,Engineer,144.0,1.0,7467.3,273,kecil,lansia,0,1,1
294.15,208,Debit,Fresno,Online,38.0,Engineer,136.0,1.0,6362.16,57,sedang,dewasa,1,0,1
139.45,1253,Debit,Boston,Online,27.0,Student,31.0,1.0,1305.7600000000002,225,sedang,dewasa,1,0,2
432.63,1200,Debit,Colorado Springs,ATM,29.0,Doctor,137.0,1.0,13648.36,241,tinggi,dewasa,2,0,3
131.43000000000004,206,Debit,Charlotte,Online,43.0,Doctor,65.0,1.0,1337.5,348,sedang,dewasa,1,0,1
516.72,1884,Debit,Mesa,ATM,42.0,Engineer,128.0,1.0,2015.69,311,tinggi,dewasa,2,0,0
121.82,246,Debit,Colorado Springs,Online,69.0,Doctor,123.0,1.0,8354.54,104,sedang,lansia,1,1,1
374.5,1336,Credit,San Francisco,Branch,26.0,Student,178.0,1.0,1671.5100000000002,134,tinggi,dewasa,2,0,2
166.13,1658,Debit,Omaha,ATM,68.0,Doctor,227.0,1.0,11822.53,344,sedang,lansia,1,1,2
626.9,1886,Debit,Chicago,ATM,23.0,Student,146.0,1.0,587.1099999999997,306,tinggi,muda,2,2,0
466.85,1291,Debit,Austin,Branch,56.0,Retired,165.0,1.0,5422.53,192,tinggi,lansia,2,1,2
788.84,893,Debit,Phoenix,Online,58.0,Retired,231.0,1.0,1913.73,199,tinggi,lansia,2,1,3
525.28,631,Debit,Colorado Springs,ATM,69.0,Retired,134.0,1.0,4693.6,196,tinggi,lansia,2,1,3
110.17000000000002,1662,,Raleigh,ATM,30.0,Engineer,137.0,1.0,464.1999999999998,347,kecil,dewasa,0,0,2
632.69,1694,Debit,Denver,ATM,80.0,Retired,76.0,1.0,4363.74,183,tinggi,lansia,2,1,2
124.35,2328,Debit,Oklahoma City,ATM,72.0,Retired,90.0,1.0,3319.76,311,sedang,lansia,1,1,0
43.849999999999994,497,Debit,Fresno,ATM,62.0,Retired,122.0,1.0,4356.98,55,kecil,lansia,0,1,1
283.81,479,Debit,San Diego,Branch,28.0,Student,29.000000000000014,1.0,1519.35,262,sedang,dewasa,1,0,1
168.53,1087,Debit,San Francisco,ATM,71.0,Retired,112.0,1.0,5962.58,345,sedang,lansia,1,1,3
218.59,2232,Credit,Denver,Branch,40.0,Engineer,123.0,1.0,6699.23,49,sedang,dewasa,1,0,0
132.84,1528,Debit,Oklahoma City,ATM,21.0,Student,143.0,1.0,822.7299999999996,137,sedang,muda,1,2,2
157.37,2142,Credit,Dallas,Branch,42.0,Doctor,289.0,1.0,13964.31,247,sedang,dewasa,1,0,0
144.77000000000004,1290,Debit,Albuquerque,Online,20.0,Student,159.0,1.0,867.3199999999997,270,sedang,muda,1,2,2
643.22,804,Debit,Atlanta,ATM,64.0,Doctor,93.0,1.0,1035.8600000000001,83,tinggi,lansia,2,1,3
905.2875,2176,Debit,El Paso,Branch,41.0,Doctor,297.0,1.0,13347.69,172,tinggi,dewasa,2,0,0
208.07,1254,Debit,Oklahoma City,Online,32.0,Doctor,36.0,1.0,8478.9,319,sedang,dewasa,1,0,2
295.5,2207,Debit,Mesa,ATM,59.0,Retired,36.0,1.0,6280.66,45,sedang,lansia,1,1,0
30.230000000000018,2085,Debit,Austin,ATM,44.0,Doctor,99.0,1.0,481.1300000000001,342,kecil,dewasa,0,0,0
112.05000000000001,2485,Credit,Phoenix,ATM,26.0,Student,159.0,1.0,1122.8799999999997,128,kecil,dewasa,0,0,0
180.24,1207,Debit,Phoenix,Branch,58.0,Engineer,144.0,1.0,8431.23,174,sedang,lansia,1,1,3
13.70999999999998,985,Credit,Denver,Online,38.0,Engineer,148.0,1.0,8342.79,293,kecil,dewasa,0,0,3
96.54000000000002,506,Debit,New York,Branch,58.0,Retired,95.0,1.0,7182.22,248,kecil,lansia,0,1,1
79.35,2485,Debit,Los Angeles,Online,67.0,Retired,70.0,1.0,1692.15,205,kecil,lansia,0,1,0
101.04000000000002,1261,Debit,San Antonio,ATM,27.0,Student,160.0,1.0,1695.5699999999997,20,kecil,dewasa,0,0,2
74.42000000000002,2204,Debit,El Paso,Online,49.0,Engineer,68.0,1.0,6264.21,299,kecil,lansia,0,1,0
39.65999999999997,896,Debit,Virginia Beach,Branch,52.0,Engineer,169.0,1.0,8497.34,57,kecil,lansia,0,1,3
99.36000000000001,843,Debit,Seattle,ATM,40.0,Doctor,46.0,1.0,1272.12,172,kecil,dewasa,0,0,3
123.85,1573,Debit,Las Vegas,Online,56.0,Engineer,244.0,1.0,3959.62,13,sedang,lansia,1,1,2
426.93,2431,Debit,Omaha,ATM,19.0,Student,248.0,1.0,476.1899999999996,169,tinggi,muda,2,2,0
133.73,886,Credit,San Jose,Online,25.0,Student,123.0,1.0,1872.2200000000003,179,sedang,muda,1,2,3
222.39,1552,Debit,Virginia Beach,Online,49.0,Engineer,73.0,1.0,3117.39,268,sedang,lansia,1,1,2
215.94,1006,Credit,Virginia Beach,Online,22.0,Student,140.0,1.0,1841.69,261,sedang,muda,1,2,3
6.300000000000011,2368,Debit,Columbus,Branch,80.0,Retired,283.0,1.0,7697.68,349,kecil,lansia,0,1,0
826.23,987,Debit,Colorado Springs,ATM,29.0,Doctor,209.0,1.0,7580.59,360,tinggi,dewasa,2,0,3
131.46,868,Debit,Charlotte,Branch,67.0,Retired,258.0,1.0,6642.33,306,sedang,lansia,1,1,3
202.86,929,Credit,Memphis,Branch,61.0,Doctor,149.0,1.0,7642.25,151,sedang,lansia,1,1,3
268.39,1171,Debit,Miami,ATM,26.0,Student,171.0,1.0,136.73999999999978,17,sedang,dewasa,1,0,3
194.85,1697,Debit,Jacksonville,Online,23.0,Student,130.0,1.0,319.84000000000015,98,sedang,muda,1,2,2
137.35,604,Credit,Sacramento,,40.0,Doctor,220.0,1.0,12662.66,240,sedang,dewasa,1,0,1
712.75,2485,Debit,Philadelphia,Branch,44.0,Doctor,25.0,1.0,8126.06,209,tinggi,dewasa,2,0,0
353.82,675,Debit,Milwaukee,ATM,42.0,Doctor,143.0,1.0,705.75,17,tinggi,dewasa,2,0,3
212.74,2369,Debit,Seattle,Branch,27.0,Engineer,128.0,1.0,7645.47,360,sedang,dewasa,1,0,0
364.42,1888,Debit,Colorado Springs,ATM,51.0,Engineer,146.0,1.0,8119.73,173,tinggi,lansia,2,1,0
195.12,1349,Debit,Louisville,ATM,46.0,Doctor,144.0,1.0,6101.15,256,sedang,lansia,1,1,2
230.61,1629,Debit,Raleigh,Branch,80.0,Retired,204.0,1.0,2561.42,203,sedang,lansia,1,1,2
739.28,1117,Credit,Tucson,Branch,58.0,Doctor,47.0,1.0,11905.64,289,tinggi,lansia,2,1,3
390.35,1808,Credit,Omaha,ATM,64.0,Doctor,61.00000000000001,1.0,7095.88,218,tinggi,lansia,2,1,2
242.03,493,Debit,Dallas,Online,58.0,Engineer,124.0,1.0,4382.73,49,sedang,lansia,1,1,1
242.39,2169,Credit,San Antonio,ATM,18.0,Student,271.0,1.0,1328.73,25,sedang,muda,1,2,0
135.03,381,Debit,San Francisco,ATM,23.0,Student,180.0,1.0,1278.0,115,sedang,muda,1,2,1
83.5,884,Debit,Dallas,Branch,61.0,,91.0,1.0,1749.79,59,kecil,lansia,0,1,3
193.54,2003,Debit,Oklahoma City,Branch,80.0,Retired,267.0,1.0,2929.51,123,sedang,lansia,1,1,0
617.3600000000001,2191,Debit,Kansas City,,29.0,Engineer,61.00000000000001,1.0,8926.38,180,tinggi,dewasa,2,0,0
775.23,1428,Credit,Albuquerque,Online,59.0,Doctor,38.0,1.0,5977.59,38,tinggi,lansia,2,1,2
266.57,1806,Debit,El Paso,ATM,72.0,Retired,100.0,1.0,7676.92,174,sedang,lansia,1,1,2
153.4,615,Debit,Mesa,ATM,45.0,Engineer,144.0,1.0,4657.7,105,sedang,dewasa,1,0,1
905.2875,2347,Debit,Charlotte,Branch,53.0,Retired,251.0,1.0,5579.11,48,tinggi,lansia,2,1,0
5.1200000000000045,1910,Debit,New York,Branch,34.0,Engineer,90.0,1.0,3293.01,248,kecil,dewasa,0,0,0
119.11000000000001,1196,Debit,Detroit,ATM,57.0,Engineer,131.0,1.0,7998.25,205,kecil,lansia,0,1,3
905.2875,580,Debit,Colorado Springs,Online,24.0,Student,147.0,1.0,1093.8900000000003,304,tinggi,muda,2,2,1
119.72,220,Debit,Tucson,Branch,30.0,Engineer,123.0,1.0,3435.34,237,sedang,dewasa,1,0,1
107.4,1144,Debit,Virginia Beach,Online,58.0,Doctor,32.0,1.0,344.0699999999997,100,kecil,lansia,0,1,3
115.92000000000002,122,Debit,Raleigh,ATM,53.0,Retired,57.0,1.0,3897.17,159,kecil,lansia,0,1,1
438.04,1562,Debit,Philadelphia,ATM,67.0,Retired,247.0,1.0,5358.95,10,tinggi,lansia,2,1,2
677.29,792,Debit,Houston,Online,27.0,Engineer,287.0,1.0,627.79,53,tinggi,dewasa,2,0,3
296.0,866,Debit,Las Vegas,Branch,35.0,Doctor,248.0,1.0,7418.82,31,sedang,dewasa,1,0,3
299.09,95,Credit,Boston,Branch,36.0,Engineer,84.0,1.0,5615.26,98,sedang,dewasa,1,0,1
461.52,869,Credit,Denver,Branch,24.0,Student,44.0,1.0,1995.1800000000003,150,tinggi,muda,2,2,3
100.51999999999998,191,Debit,Las Vegas,ATM,50.0,Engineer,110.0,1.0,453.3900000000003,304,kecil,lansia,0,1,1
85.35,1224,Debit,Washington,ATM,66.0,Retired,166.0,1.0,2173.76,2,kecil,lansia,0,1,3
79.75999999999999,225,Debit,Raleigh,Branch,39.0,Engineer,170.0,1.0,6452.14,191,kecil,dewasa,0,0,1
778.49,1206,Credit,Omaha,Online,75.0,Retired,107.0,1.0,7713.67,178,tinggi,lansia,2,1,3
386.38,158,Debit,Phoenix,Online,42.0,Engineer,135.0,1.0,5528.36,223,tinggi,dewasa,2,0,1
165.25,2212,Debit,Sacramento,Online,35.0,Doctor,106.0,1.0,9939.94,311,sedang,dewasa,1,0,0
14.29000000000002,411,Debit,Los Angeles,ATM,34.0,Engineer,150.0,1.0,7016.99,149,kecil,dewasa,0,0,1
232.79,1758,Credit,Indianapolis,Branch,55.0,Retired,145.0,1.0,2661.3,316,sedang,lansia,1,1,2
905.2875,2131,Credit,Austin,Branch,60.0,Engineer,159.0,1.0,9410.17,321,tinggi,lansia,2,1,0
293.97,2128,Debit,Phoenix,Branch,68.0,Retired,153.0,1.0,7371.85,154,sedang,lansia,1,1,0
136.32,1896,Debit,Miami,Online,19.0,Student,113.0,1.0,264.8299999999999,181,sedang,muda,1,2,0
251.06,2313,Debit,Colorado Springs,Online,36.0,Doctor,34.0,1.0,10001.66,230,sedang,dewasa,1,0,0
50.170000000000016,1734,Credit,Sacramento,ATM,77.0,Retired,35.0,1.0,7752.14,275,kecil,lansia,0,1,2
21.399999999999977,2447,Debit,Fresno,Branch,34.0,Engineer,258.0,1.0,9594.11,316,kecil,dewasa,0,0,0
73.28,486,Debit,Boston,Branch,21.0,Student,21.0,1.0,1329.4099999999999,273,kecil,muda,0,2,1
70.23000000000002,1702,Debit,Memphis,ATM,38.0,Doctor,260.0,1.0,11624.93,53,kecil,dewasa,0,0,2
689.29,44,Debit,El Paso,ATM,22.0,Student,100.0,1.0,168.84000000000015,86,tinggi,muda,2,2,1
745.03,1408,Debit,Fort Worth,Online,28.0,Student,231.0,1.0,160.5699999999997,172,tinggi,dewasa,2,0,2
54.610000000000014,2282,Debit,Milwaukee,ATM,58.0,Engineer,160.0,1.0,7135.64,56,kecil,lansia,0,1,0
54.05000000000001,761,Debit,Louisville,Branch,27.0,Student,146.0,1.0,469.1400000000003,310,kecil,dewasa,0,0,3
107.47,687,Debit,Austin,Online,67.0,Retired,144.0,1.0,7517.5,345,kecil,lansia,0,1,3
611.11,1963,Debit,Detroit,ATM,20.0,Student,282.0,1.0,919.8400000000001,288,tinggi,muda,2,2,0
219.63,2107,Debit,Charlotte,ATM,48.0,Doctor,44.0,1.0,8013.63,66,sedang,lansia,1,1,0
93.51999999999998,1496,Debit,Philadelphia,Online,51.0,Engineer,97.0,1.0,2791.2,101,kecil,lansia,0,1,2
275.92,1742,Credit,Nashville,Branch,62.0,Retired,107.0,1.0,1777.38,76,sedang,lansia,1,1,2
376.79,194,Debit,Milwaukee,Branch,68.0,Retired,265.0,1.0,7749.14,141,tinggi,lansia,2,1,1
8.980000000000018,1525,Debit,Detroit,Online,66.0,,56.0,1.0,4516.76,269,kecil,lansia,0,1,2
697.32,857,Debit,Atlanta,Online,68.0,Retired,91.0,1.0,2016.02,294,tinggi,lansia,2,1,3
17.44999999999999,1704,,Omaha,ATM,18.0,Student,88.0,1.0,1959.52,196,kecil,muda,0,2,2
302.16,1960,Debit,Kansas City,Online,80.0,Retired,138.0,1.0,3876.61,75,sedang,lansia,1,1,0
442.74,1938,Debit,San Diego,Branch,23.0,Student,136.0,1.0,1790.27,202,tinggi,muda,2,2,0
623.9,1448,Debit,San Jose,ATM,27.0,Student,249.0,1.0,711.4700000000003,232,tinggi,dewasa,2,0,2
445.41,2165,Debit,Fresno,ATM,35.0,Doctor,235.0,1.0,12154.66,105,tinggi,dewasa,2,0,0
63.40999999999997,2214,Debit,Fort Worth,ATM,26.0,Student,36.0,1.0,1546.2200000000003,52,kecil,dewasa,0,0,0
346.85,2068,Debit,Kansas City,ATM,44.0,Doctor,88.0,1.0,7208.15,242,tinggi,dewasa,2,0,0
71.94999999999999,276,Credit,,Online,59.0,Engineer,53.0,1.0,9267.32,0,kecil,lansia,0,1,1
7.5,318,Debit,Dallas,Online,63.0,Retired,36.0,1.0,6485.78,304,kecil,lansia,0,1,1
206.46,2243,Debit,Virginia Beach,ATM,65.0,Retired,279.0,1.0,3984.38,21,sedang,lansia,1,1,0
423.11,1353,Debit,Columbus,ATM,60.0,Engineer,47.0,1.0,412.77999999999975,274,tinggi,lansia,2,1,2
35.84000000000003,596,Credit,Colorado Springs,Online,54.0,Retired,172.0,1.0,4795.65,273,kecil,lansia,0,1,1
88.6,301,Credit,Raleigh,Branch,28.0,Student,105.0,1.0,246.5699999999997,144,kecil,dewasa,0,0,1
905.2875,1644,Debit,Oklahoma City,ATM,18.0,Student,168.0,1.0,1058.13,296,tinggi,muda,2,2,2
22.45999999999998,891,Debit,New York,Online,54.0,Retired,78.0,1.0,6631.5,83,kecil,lansia,0,1,3
334.89,1318,Debit,Fort Worth,Online,21.0,Student,260.0,1.0,1661.6800000000003,141,tinggi,muda,2,2,2
319.27,1315,Credit,Omaha,Online,54.0,Retired,59.0,1.0,5504.01,12,sedang,lansia,1,1,2
144.3,2334,Debit,Oklahoma City,ATM,18.0,Student,88.0,1.0,312.1899999999996,255,sedang,muda,1,2,0
348.7,799,Credit,Fresno,Branch,69.0,Retired,149.0,1.0,2445.58,35,tinggi,lansia,2,1,3
366.21,87,Debit,Oklahoma City,ATM,62.0,Doctor,181.0,1.0,10862.99,312,tinggi,lansia,2,1,1
99.11000000000001,785,Debit,Philadelphia,Online,55.0,Retired,12.0,1.0,5414.87,192,kecil,lansia,0,1,3
539.35,931,Debit,Milwaukee,ATM,55.0,Retired,127.0,1.0,3919.44,325,tinggi,lansia,2,1,3
